id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1343870725359345664,1343870725359345664,2020-12-29 11:45:23 CET,2020-12-29,11:45:23,+0100,712861646,francispolicier,porte avion obese charles de gaulle,,Mdrrr les femmes qui disent que l’accouchement c’est la pire douleur qu’on puisse ressentir....vous avez déjà remarqué à la fin de votre jogging que votre poche à spaghetti était percée et que tous vos spaghetti étaient tombés dans la boue ?? Non ?? Bah parlez pas pour rien alors,fr,[],[],[],0,1,13,[],[],https://twitter.com/FrancisPolicier/status/1343870725359345664,False,,0,,,,,,,,[],,,,
1343868084864618499,1343850006915264512,2020-12-29 11:34:53 CET,2020-12-29,11:34:53,+0100,524767089,nattqui,Natt qui,,"@AnneReymond2 Si ils en étaient conscients ça ferait longtemps qu'ils le seraient, au moins 7 mois.  Vivement l'accouchement !",fr,[],[],[],0,0,1,[],[],https://twitter.com/NattQui/status/1343868084864618499,False,,0,,,,,,,,"[{'screen_name': 'AnneReymond2', 'name': 'Anne Reymond', 'id': '1311802829674352646'}]",,,,
1343861035846008833,1343861035846008833,2020-12-29 11:06:53 CET,2020-12-29,11:06:53,+0100,876214486482530305,clarabrs07,hauru,,"Oulala c’est pas je suis à l’hôpital au service gynécologique j’entends une femme en salle d’accouchement, la dame elle hurlait à la mort, jsuis traumatisée je veux plus de gosses ça y est",fr,[],[],[],0,0,17,[],[],https://twitter.com/Clarabrs07/status/1343861035846008833,False,,0,,,,,,,,[],,,,
1343858419825078272,1343855205029474304,2020-12-29 10:56:29 CET,2020-12-29,10:56:29,+0100,270853774,parispagesblog,Cécile,,"@Boule_de_Chat @greenwitch3 au Royaume-Uni, on m'a conseillé le paracetamol contre les douleurs... de travail pendant l'accouchement.",fr,[],[],[],2,0,4,[],[],https://twitter.com/parispagesblog/status/1343858419825078272,False,,0,,,,,,,,"[{'screen_name': 'Boule_de_Chat', 'name': 'Bdcht', 'id': '4915638205'}, {'screen_name': 'greenwitch3', 'name': 'Green Witch 🐌🎈🦄🔥', 'id': '18173832'}]",,,,
1343855782811627522,1343855782811627522,2020-12-29 10:46:00 CET,2020-12-29,10:46:00,+0100,177217315,babelio,Babelio,,"@pebramauteur une nouvelle critique de Avant j'avais des principes maintenant je suis papa: De l'accouchement aux premiers pas à lire sur Babelio : ""MON AVIS Tout d'abord merci à Pierre-Etienne Bram pour ce service presse. J'ai découvert sa plume au tr...  https://t.co/uy99RK92zt  https://t.co/nSN1Y4oLME",fr,[],['https://www.babelio.com/livres/Bram-Avant-javais-des-principes-maintenant-je-sui/1215290/critiques/2468732'],['https://pbs.twimg.com/media/EqZVtqTXAAAAM_u.jpg'],0,1,2,[],[],https://twitter.com/Babelio/status/1343855782811627522,False,,1,https://pbs.twimg.com/media/EqZVtqTXAAAAM_u.jpg,,,,,,,[],,,,
1343855399171207168,1343850532251840514,2020-12-29 10:44:29 CET,2020-12-29,10:44:29,+0100,1342097133596454914,marianne_brmt,Marianne 🐝,,"@Imas_oui @NahaEren @Mediavenir Non ftg lhomme il contribue juste à donner son sperme a rien d’autre, c’est pas lui qui supporte la grossesse ni l’accouchement",fr,[],[],[],1,0,6,[],[],https://twitter.com/Marianne_brmt/status/1343855399171207168,False,,0,,,,,,,,"[{'screen_name': 'NahaEren', 'name': 'Corvo', 'id': '1215994505012371456'}, {'screen_name': 'Mediavenir', 'name': 'Mediavenir', 'id': '1214315619031478272'}]",,,,
1343854349596950528,1343854349596950528,2020-12-29 10:40:19 CET,2020-12-29,10:40:19,+0100,2381881212,un_wadjo,Emmanuel,,"Dans le nord en général, il est considéré comme indigne pour une femme de pleurer/crier pendant l'accouchement. Mais ça n'efface en rien la douleur ressentie et de plus en plus cette ""coutume"" est abolie.",fr,[],[],[],5,19,40,[],[],https://twitter.com/Un_Wadjo/status/1343854349596950528,False,https://twitter.com/am_gaka/status/1343815636045221889,0,,,,,,,,[],,,,
1343853330553073664,1343639185874415620,2020-12-29 10:36:16 CET,2020-12-29,10:36:16,+0100,555061043,kingdinazey,سيديب عسمن🇸🇳,,"@LEauEnPoudre_ C'est comme l'accouchement, c'est la pire des épreuves qu'on puisse imaginer et les femmes continuent à donner naissance.😭😭",fr,[],[],[],1,0,0,[],[],https://twitter.com/kingdinazey/status/1343853330553073664,False,,0,,,,,,,,"[{'screen_name': 'LEauEnPoudre_', 'name': ""L'Eau En Poudre💧💦🇨🇮"", 'id': '1234977894037958658'}]",,,,
1343852193347211264,1343742723904385025,2020-12-29 10:31:45 CET,2020-12-29,10:31:45,+0100,1281194625907281920,loukeyhk2,🏀🥇,,"@AiWide @mncy_kyo @louisa_irl @Bouteflikov bwahahaha mort brûler est la pire douleur possible, un accouchement est moins douloureux qu'un coup dans les couille donc bon",fr,[],[],[],1,0,0,[],[],https://twitter.com/Loukeyhk2/status/1343852193347211264,False,,0,,,,,,,,"[{'screen_name': 'mncy_kyo', 'name': 'wshmonreuf🇱🇧', 'id': '826161762248642561'}, {'screen_name': 'louisa_irl', 'name': '𝐋𝐨𝐮𝐢𝐬𝐚 🇵🇹', 'id': '1215769218685308929'}, {'screen_name': 'Bouteflikov', 'name': 'Bouteflikov™ 📚', 'id': '3122499118'}]",,,,
1343850879540211714,1343850879540211714,2020-12-29 10:26:31 CET,2020-12-29,10:26:31,+0100,886363916808445952,bagalchristian,Facial Tsunami 🍥,,Et si ladite maman était décédée 02 semaines après l’accouchement ou si elle ne produit pas assez de lait et n’a pas assez de moyens pour subvenir aux besoins nutritionnels de l’enfant de manière correcte. Vous y avez pensé ? Tu as le jugement trop facile.,fr,[],[],[],1,1,4,[],[],https://twitter.com/BagalChristian/status/1343850879540211714,False,https://twitter.com/NAJ_Adele/status/1343811581512212480,0,,,,,,,,[],,,,
1343846559365140482,1343604434027360258,2020-12-29 10:09:21 CET,2020-12-29,10:09:21,+0100,465483234,pschaus,Pierre Schaus,,"@Seempleetoo @XaCoun Je préfère cette explication “reporting"" que celle des malades ne se faisant pas hospitaliser.   Autre hypothèse: moins de testing à l’entrée ? Normalement seuls les patients covid comptent. Exemple: accouchement+positif n’est pas un patient covid mais est-ce tjs bien compté ?",fr,[],[],[],1,0,2,[],[],https://twitter.com/pschaus/status/1343846559365140482,False,,0,,,,,,,,"[{'screen_name': 'Seempleetoo', 'name': 'up4BUIA', 'id': '416986537'}, {'screen_name': 'XaCoun', 'name': 'Xavier Counasse', 'id': '1729746372'}]",,,,
1343842882294345728,1343742723904385025,2020-12-29 09:54:45 CET,2020-12-29,09:54:45,+0100,1041963561352921089,benestromain,Kiul,,@AiWide @louisa_irl @Bouteflikov L'accouchement c'est la pire douleur naturelle mais ya plein de douleur pire que ca,fr,[],[],[],0,0,2,[],[],https://twitter.com/BenestRomain/status/1343842882294345728,False,,0,,,,,,,,"[{'screen_name': 'louisa_irl', 'name': '𝐋𝐨𝐮𝐢𝐬𝐚 🇵🇹', 'id': '1215769218685308929'}, {'screen_name': 'Bouteflikov', 'name': 'Bouteflikov™ 📚', 'id': '3122499118'}]",,,,
1343838734492561408,1343835230621331458,2020-12-29 09:38:16 CET,2020-12-29,09:38:16,+0100,1285556942,naj_adele,Ma'a Adèle,,"@OdalysNelly C'est pas question de jugement facile... J'ai eu un enfant qui n'a pas pris du lait maternel du tout , même pas une fois, je dis bien: une seule fois de suite à des complications durant mon accouchement... Et ça n'a jamais eu d'incident sur sa croissance car j'ai fait 1/",fr,[],[],[],2,0,0,[],[],https://twitter.com/NAJ_Adele/status/1343838734492561408,False,,0,,,,,,,,"[{'screen_name': 'OdalysNelly', 'name': 'Grâce🩺🦋👑♥️', 'id': '703938969189392384'}]",,,,
1343834741141856256,1343604548124995584,2020-12-29 09:22:24 CET,2020-12-29,09:22:24,+0100,2742080763,emma_bovy,Cosette,,"@Ultracr53854216 @MarieRaphBillot @ArianeGrammat Facile ... les #règles, pour pas mal de #Femmes, ça fait mal, C’est chiant, c’est assez crade il faut aussi le reconnaître... bref mes règles avant pilule c’était pratiquement un accouchement ... voilà à quoi tu as échappé",fr,[],[],[],1,0,0,"['règles', 'femmes']",[],https://twitter.com/emma_bovy/status/1343834741141856256,False,,0,,,,,,,,"[{'screen_name': 'Ultracr53854216', 'name': 'Ultracrepidarianiste', 'id': '1254439099131404288'}, {'screen_name': 'MarieRaphBillot', 'name': 'Marie-Raphaëlle Billot', 'id': '1268580995625898000'}, {'screen_name': 'ArianeGrammat', 'name': 'Ariane Grammat', 'id': '1059045907742842880'}]",,,,
1343834151556968453,1343834151556968453,2020-12-29 09:20:03 CET,2020-12-29,09:20:03,+0100,119004849,naitreenchantes,Naître Enchantés,,"Vous n'avez pas encore fait tous vos cadeaux ? Et si vous offriez le #livre 📕 ""Pour une grossesse et une naissance heureuses, Naître enchantés"" ? 😊  https://t.co/p5uFRxrXEW #NaîtreEchantés #Grossesse #Accouchement #IdéeCadeau  https://t.co/4dthxRW1fw",fr,[],['http://ow.ly/bnes50CVd7U'],['https://pbs.twimg.com/media/EqZCCidWMAoZ4se.jpg'],0,1,1,"['livre', 'naîtreechantés', 'grossesse', 'accouchement', 'idéecadeau']",[],https://twitter.com/naitreenchantes/status/1343834151556968453,False,,1,https://pbs.twimg.com/media/EqZCCidWMAoZ4se.jpg,,,,,,,[],,,,
1343832159967207424,1343343627687309313,2020-12-29 09:12:08 CET,2020-12-29,09:12:08,+0100,816366769820430336,erikajackson65,Erika jackson,,"@ccclfr Ces histoires me rappellent une sombre histoire sur un passage de ma vie. Après mon 1er accouchement, plus du tout envie de rapports, j'en parle donc à ma gynéco, personne à mon sens la mieux placée.Réponse""Il va falloir se forcer un peu, vous voulez qu'il aille voir ailleurs ?""",fr,[],[],[],3,1,36,[],[],https://twitter.com/ErikaJackson65/status/1343832159967207424,False,,0,,,,,,,,"[{'screen_name': 'ccclfr', 'name': 'Kanoé (elle)', 'id': '1148320167568523265'}]",,,,
1343828178436042752,1342391968127705088,2020-12-29 08:56:19 CET,2020-12-29,08:56:19,+0100,23798892,emilyvaquie,Emily not in Paris,,@Sawen_76 Perso j’avais adopté le sopalin après mon premier accouchement.,fr,[],[],[],0,0,0,[],[],https://twitter.com/emilyvaquie/status/1343828178436042752,False,,0,,,,,,,,"[{'screen_name': 'Sawen_76', 'name': 'Aërys 🦋', 'id': '742617205511213056'}]",,,,
1343827993949564929,1343489824272035840,2020-12-29 08:55:35 CET,2020-12-29,08:55:35,+0100,173234720,jarlbab78,Rob_MNS,,@Jeannou_Jeannou Félicitations ! L’accouchement est prévu pour quand ? 😂,fr,[],[],[],0,0,0,[],[],https://twitter.com/jarlbab78/status/1343827993949564929,False,,0,,,,,,,,"[{'screen_name': 'Jeannou_Jeannou', 'name': 'Calypso', 'id': '549170878'}]",,,,
1343825752505143297,1343529756424364035,2020-12-29 08:46:41 CET,2020-12-29,08:46:41,+0100,948836389415768064,cnombreuse,Comment Ça Nombreuse ?🐌🎈,,"@Ursidea @30somethingnss (oui j'ai du mal à comprendre aussi, en criant tu as plus de risque de tout bloquer que de tout débloquer chez ielles non ? :/) et je suis désolée que tu ais dû subir ça pour ton accouchement",fr,[],[],[],0,0,1,[],[],https://twitter.com/CNombreuse/status/1343825752505143297,False,,0,,,,,,,,"[{'screen_name': 'Ursidea', 'name': ""Coeur d'anartichaut"", 'id': '560245179'}, {'screen_name': '30somethingnss', 'name': '😷 30-Something and still struggling', 'id': '109953131'}]",,,,
1343820267240509441,1342185383212290050,2020-12-29 08:24:53 CET,2020-12-29,08:24:53,+0100,1870757030,dupond007,Anne Dupond,,"@MaisonPpl @ZemmourEric Et l'accouchement de Jésus, comment s'est-il passé ? Bizarrement, on n'en parle jamais ! Un bébé nu dans une crèche glacée ; quelle crédibilité ? !",fr,[],[],[],1,0,1,[],[],https://twitter.com/dupond007/status/1343820267240509441,False,,0,,,,,,,,"[{'screen_name': 'MaisonPpl', 'name': 'PontRoyal2021', 'id': '3227618211'}, {'screen_name': 'ZemmourEric', 'name': 'Eric Zemmour', 'id': '1183418538285027329'}]",,,,
1343814802943176704,1343800885802115075,2020-12-29 08:03:10 CET,2020-12-29,08:03:10,+0100,120718549,sabsa0802,Sarah°ᴮᴱ°🐲♒🍀💜,,@80andree1 @BTS_twt Je devrais être présente pour l'accouchement donc je peux laisser la place et m'accuper de mon petit fils. C'est tout aussi bien 😂,fr,[],[],[],0,0,1,[],[],https://twitter.com/sabsa0802/status/1343814802943176704,False,,0,,,,,,,,"[{'screen_name': '80andree1', 'name': 'Andrée qui aime le 💜', 'id': '969966658583396352'}, {'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': '335141638'}]",,,,
1343814591084716032,1343814591084716032,2020-12-29 08:02:20 CET,2020-12-29,08:02:20,+0100,1336810986767048706,shibuyalia,Shibuya,,askip quand t’es enceinte et que tu fais de l’activité physique ou que tu bouges beaucoup t’as des courbatures à l’accouchement et ça fait 2x plus mal donc ? mdddr vous allez me la laisser cette putain de place dans le bus,fr,[],[],[],1,0,0,[],[],https://twitter.com/ShibuyaLia/status/1343814591084716032,False,,0,,,,,,,,[],,,,
1343813050290368513,1343670572811776003,2020-12-29 07:56:12 CET,2020-12-29,07:56:12,+0100,866380253643624449,tnerual_,Laurenzépam,,@Benjerable J’ai passé l’aprem aux urgences obs donc j’ai pas pu suivre d’accouchement :/ Mais heureusement j’ai pu bien dormir,fr,[],[],[],0,0,0,[],[],https://twitter.com/tnerual_/status/1343813050290368513,False,,0,,,,,,,,"[{'screen_name': 'Benjerable', 'name': 'B(C)G', 'id': '2431246487'}]",,,,
1343810063090249729,1343800885802115075,2020-12-29 07:44:20 CET,2020-12-29,07:44:20,+0100,120718549,sabsa0802,Sarah°ᴮᴱ°🐲♒🍀💜,,"@BlandineGr @BTS_twt C'est son deuxième mais cette fois ce devrait être un accouchement normal, elle a un peu peur.",fr,[],[],[],1,0,1,[],[],https://twitter.com/sabsa0802/status/1343810063090249729,False,,0,,,,,,,,"[{'screen_name': 'BlandineGr', 'name': 'ᴮᴱSugaDine⁷ 🇫🇷✨', 'id': '3907297883'}, {'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': '335141638'}]",,,,
1343808282079748096,1343808282079748096,2020-12-29 07:37:15 CET,2020-12-29,07:37:15,+0100,849501438443126785,remayesrd,ReMaYe,,"Bon Twitter, je viens de faire mon premier accouchement complet en intervention cette nuit. Maman et bébé vont très bien. Cherchez pas, y’a pas meilleure façon de démarrer la journée. Quel bonheur🥰",fr,[],[],[],4,0,42,[],[],https://twitter.com/ReMaYeSrD/status/1343808282079748096,False,,0,,,,,,,,[],,,,
1343801775195910144,1343536430694461441,2020-12-29 07:11:24 CET,2020-12-29,07:11:24,+0100,4187583335,eryldt,𝓔𝓻𝔂’🧃,,@Icy15Miss non faut attendre son 1er accouchement pour savoir 😕,fr,[],[],[],0,0,0,[],[],https://twitter.com/EryLdt/status/1343801775195910144,False,,0,,,,,,,,"[{'screen_name': 'Icy15Miss', 'name': '𝔯𝔦𝔠𝔥𝔱𝔥𝔢𝔟𝔦𝔱𝔠𝔥👑', 'id': '1292875599057489921'}]",,,,
1343799823678509059,1343618214891122689,2020-12-29 07:03:39 CET,2020-12-29,07:03:39,+0100,918795781,laulolaaa,Lo,,"@Criticyze @LinetteElire @alexterieur97 @ajplusfrancais Donc si je suis votre logique, la parole d'un homme vaut celle d'une femme qui souffre/a souffert à cause de ses menstrues, ses douleurs lors de la gestation, des douleurs qu'elle a eut lors de son accouchement etc..?",fr,[],[],[],1,0,2,[],[],https://twitter.com/Laulolaaa/status/1343799823678509059,False,,0,,,,,,,,"[{'screen_name': 'Criticyze', 'name': 'Criti', 'id': '127024676'}, {'screen_name': 'LinetteElire', 'name': 'Michèle Élire', 'id': '932637751807234048'}, {'screen_name': 'alexterieur97', 'name': 'Alex terrieur', 'id': '764070591938822144'}, {'screen_name': 'ajplusfrancais', 'name': 'AJ+ français', 'id': '2926713966'}]",,,,
1343773302653923330,1343753362005745667,2020-12-29 05:18:16 CET,2020-12-29,05:18:16,+0100,1200427543561723904,genevivecaron18,Chercheuse de vérités,,@karine_67 Aviez-vous eu une épidurale lors de l'accouchement?,fr,[],[],[],0,0,1,[],[],https://twitter.com/GeneviveCaron18/status/1343773302653923330,False,,0,,,,,,,,[],,,,
1343772947572523008,1343772947572523008,2020-12-29 05:16:51 CET,2020-12-29,05:16:51,+0100,1014994473850372096,sirenakaa_,j'ai regardé 107 kdrama,,"j'ai été voir l'accouchement d'un escargot sur youtube, ça mdégoûte",fr,[],[],[],0,0,2,[],[],https://twitter.com/sirenakaa_/status/1343772947572523008,False,,0,,,,,,,,[],,,,
1343769188687609858,1343742723904385025,2020-12-29 05:01:55 CET,2020-12-29,05:01:55,+0100,1280869848650825733,jean_de_stern,Jean,,@AiWide @louisa_irl @Bouteflikov L'accouchement serait donc plus douloureux que certaines techniques de tortures selon les experts twitter...,fr,[],[],[],1,0,56,[],[],https://twitter.com/Jean_de_Stern/status/1343769188687609858,False,,0,,,,,,,,"[{'screen_name': 'louisa_irl', 'name': '𝐋𝐨𝐮𝐢𝐬𝐚 🇵🇹', 'id': '1215769218685308929'}, {'screen_name': 'Bouteflikov', 'name': 'Bouteflikov™ 📚', 'id': '3122499118'}]",,,,
1343765581187657728,1343761449336918017,2020-12-29 04:47:35 CET,2020-12-29,04:47:35,+0100,1273443062992318465,gazasleeem,ℙ𝕣𝕖𝕥𝕥𝕪 𝕃𝕚𝕥𝕥𝕝𝕖 𝔾𝕒𝕫𝕒 💅🏽🍻,,@KEMS972 Frr déjà rien qu’à l’accouchement ça se sentait qu’il était mauvais fr 😭,fr,[],[],[],1,0,1,[],[],https://twitter.com/GazaSleeem/status/1343765581187657728,False,,0,,,,,,,,"[{'screen_name': 'KEMS972', 'name': 'MrIsingalltimes🌝', 'id': '1168351034789498880'}]",,,,
1343757789819252736,1343757789819252736,2020-12-29 04:16:37 CET,2020-12-29,04:16:37,+0100,897792884371578880,mjr4_,Ney〽️arj’,,"1er accouchement seule avec ma sage femme, réanimation du nouveau né 🥲 Tout le monde va biennn heureusement",fr,[],[],[],2,0,56,[],[],https://twitter.com/mjr4_/status/1343757789819252736,False,,0,,,,,,,,[],,,,
1343755261052379137,1343499792505307137,2020-12-29 04:06:34 CET,2020-12-29,04:06:34,+0100,2208021992,4tti4t,Yasmine.krkr 🇪🇬,,@Zk843 @RebeuDeter Comme ça toutes les femmes meurent pendant l'accouchement.. une  boucherie là,fr,[],[],[],0,0,0,[],[],https://twitter.com/4tti4t/status/1343755261052379137,False,,0,,,,,,,,"[{'screen_name': 'RebeuDeter', 'name': 'Billy ☄️🧡', 'id': '3390937060'}]",,,,
1343752368622546949,1343752368622546949,2020-12-29 03:55:05 CET,2020-12-29,03:55:05,+0100,1343643983910731779,lvilxx,ليلى,,Imagine le jour de l’accouchement au lieu de pousser par l’avant tu pousse par derrière,fr,[],[],[],0,0,1,[],[],https://twitter.com/lvilxx/status/1343752368622546949,False,,0,,,,,,,,[],,,,
1343751132204687360,1343742723904385025,2020-12-29 03:50:10 CET,2020-12-29,03:50:10,+0100,716514648502177792,evans_ecinay,🦥,,@AiWide @louisa_irl @Themok55 @Bouteflikov Bah l’accouchement y a plus de chances d’avoir un volontaire que pour se faire charcuter par un tgv quoi,fr,[],[],[],1,0,13,[],[],https://twitter.com/evans_ecinay/status/1343751132204687360,False,,0,,,,,,,,"[{'screen_name': 'louisa_irl', 'name': '𝐋𝐨𝐮𝐢𝐬𝐚 🇵🇹', 'id': '1215769218685308929'}, {'screen_name': 'Themok55', 'name': 'Discípulus Deus volantes Spaghetti', 'id': '871492013497208834'}, {'screen_name': 'Bouteflikov', 'name': 'Bouteflikov™ 📚', 'id': '3122499118'}]",,,,
1343750087680413696,1343742723904385025,2020-12-29 03:46:01 CET,2020-12-29,03:46:01,+0100,1198333486249205772,widemdr,Wide 🍇👾,,@louisa_irl @Themok55 @Bouteflikov Et l'accouchement ?,fr,[],[],[],1,0,0,[],[],https://twitter.com/WideMdr/status/1343750087680413696,False,,0,,,,,,,,"[{'screen_name': 'louisa_irl', 'name': '𝐋𝐨𝐮𝐢𝐬𝐚 🇵🇹', 'id': '1215769218685308929'}, {'screen_name': 'Themok55', 'name': 'Discípulus Deus volantes Spaghetti', 'id': '871492013497208834'}, {'screen_name': 'Bouteflikov', 'name': 'Bouteflikov™ 📚', 'id': '3122499118'}]",,,,
1343744857601421312,1343742723904385025,2020-12-29 03:25:14 CET,2020-12-29,03:25:14,+0100,1198333486249205772,widemdr,Wide 🍇👾,,"@louisa_irl @Bouteflikov En effet jmetais trompé, c'est la 4e pire douleur l'accouchement  https://t.co/TLnc2CdhhB",fr,[],[],['https://pbs.twimg.com/media/EqXw05lXMAECVaI.jpg'],1,1,11,[],[],https://twitter.com/WideMdr/status/1343744857601421312,False,,1,https://pbs.twimg.com/media/EqXw05lXMAECVaI.jpg,,,,,,,"[{'screen_name': 'louisa_irl', 'name': '𝐋𝐨𝐮𝐢𝐬𝐚 🇵🇹', 'id': '1215769218685308929'}, {'screen_name': 'Bouteflikov', 'name': 'Bouteflikov™ 📚', 'id': '3122499118'}]",,,,
1343743655912366082,1343742723904385025,2020-12-29 03:20:27 CET,2020-12-29,03:20:27,+0100,1198333486249205772,widemdr,Wide 🍇👾,,"@louisa_irl @Bouteflikov Oui, c'est pour ça que je dis juste après mdrr, en terme de douleur le pire c'est brûlé vif et juste en dessous c'est l'accouchement",fr,[],[],[],2,0,2,[],[],https://twitter.com/WideMdr/status/1343743655912366082,False,,0,,,,,,,,"[{'screen_name': 'louisa_irl', 'name': '𝐋𝐨𝐮𝐢𝐬𝐚 🇵🇹', 'id': '1215769218685308929'}, {'screen_name': 'Bouteflikov', 'name': 'Bouteflikov™ 📚', 'id': '3122499118'}]",,,,
1343743468733083649,1343742723904385025,2020-12-29 03:19:43 CET,2020-12-29,03:19:43,+0100,1215769218685308929,louisa_irl,𝐋𝐨𝐮𝐢𝐬𝐚 🇵🇹,,"@AiWide @Bouteflikov Euh ouais mais nan, je crois que brûlé vivant c'est pire que tout, et puis l'accouchement tu donnes la vie, tu souffres pour une bonne cause. Là tu crevés juste atrocement",fr,[],[],[],1,0,27,[],[],https://twitter.com/louisa_irl/status/1343743468733083649,False,,0,,,,,,,,"[{'screen_name': 'Bouteflikov', 'name': 'Bouteflikov™ 📚', 'id': '3122499118'}]",,,,
1343743377653698565,1342391968127705088,2020-12-29 03:19:21 CET,2020-12-29,03:19:21,+0100,742617205511213056,sawen_76,Aërys 🦋,,"La bouteille d’eau, Graal des WC pour les chanceuses qui ont eu la chance de servir de « pièce de tissu à coudre » en salle d’accouchement (section « loisirs créatifs réservés aux soignants ») à cause d’épisiotomie, déchirures.  Où ça, les coutures?  Bah à la chatte, pardis.  https://t.co/dJEsfEZswi",fr,[],[],['https://pbs.twimg.com/media/EqXveb1XEAMATZt.jpg'],1,0,1,[],[],https://twitter.com/Sawen_76/status/1343743377653698565,False,,1,https://pbs.twimg.com/media/EqXveb1XEAMATZt.jpg,,,,,,,[],,,,
1343743141040553984,1343742723904385025,2020-12-29 03:18:25 CET,2020-12-29,03:18:25,+0100,1198333486249205772,widemdr,Wide 🍇👾,,"@louisa_irl @Bouteflikov Juste après en terme de douleur c'est l'accouchement je crois, force a vous quand même",fr,[],[],[],7,0,7,[],[],https://twitter.com/WideMdr/status/1343743141040553984,False,,0,,,,,,,,"[{'screen_name': 'louisa_irl', 'name': '𝐋𝐨𝐮𝐢𝐬𝐚 🇵🇹', 'id': '1215769218685308929'}, {'screen_name': 'Bouteflikov', 'name': 'Bouteflikov™ 📚', 'id': '3122499118'}]",,,,
1343742456135786502,1342391968127705088,2020-12-29 03:15:41 CET,2020-12-29,03:15:41,+0100,742617205511213056,sawen_76,Aërys 🦋,,"Elles sont grandes, elles sont longues, elles sont épaisses, tu seras contente de les avoir. (Non, Jean-Beauf, pas « Comme ta bite ») Placées dans ta sublime culotte filet (photo mensongère : un bide post-accouchement c’est pas comme ça), ça absorbera des litres de sang. #glamour  https://t.co/Dg9FKvxhRF",fr,[],[],['https://pbs.twimg.com/media/EqXuo89XcAAkg-n.jpg'],1,0,2,['glamour'],[],https://twitter.com/Sawen_76/status/1343742456135786502,False,,1,https://pbs.twimg.com/media/EqXuo89XcAAkg-n.jpg,,,,,,,[],,,,
1343740161130168326,1343738322116599810,2020-12-29 03:06:34 CET,2020-12-29,03:06:34,+0100,1167924661084139520,mello_jkr,Makky_Jkr,,"@__srymh @Ryann75 Ohnoh je vois, et l'accouchement c'est la principale cause de naissance dans le monde 🤔",fr,[],[],[],0,0,0,[],[],https://twitter.com/mello_jkr/status/1343740161130168326,False,,0,,,,,,,,"[{'screen_name': '__srymh', 'name': 'so’🌸', 'id': '1083841141387202561'}, {'screen_name': 'Ryann75', 'name': 'Ryan Air', 'id': '1165197701815984128'}]",,,,
1343737082083225612,1343737082083225612,2020-12-29 02:54:20 CET,2020-12-29,02:54:20,+0100,1452274663,twetwe97,Femme courte.,,Je regarde des insta stories et je tombe comme ça sur des photos d’accouchement ça va pas ??,fr,[],[],[],1,0,0,[],[],https://twitter.com/Twetwe97/status/1343737082083225612,False,,0,,,,,,,,[],,,,
1343727347434999810,1343727347434999810,2020-12-29 02:15:39 CET,2020-12-29,02:15:39,+0100,872042858425049089,lotfitovic,Actu monde,,"Kelly Helard (Mamans et célèbres) maman pour la deuxième fois : Elle a vécu ""un accouchement un peu spécial""  Enceinte de son deuxième enfant, Kelly ... plus d'infos sur :  https://t.co/kj9tU0RF8a #accouchement #célèbres #deuxième #elle #fois #...  https://t.co/zKIZnVksvq",fr,[],['https://tinyurl.com/yb73r2y5'],['https://pbs.twimg.com/media/EqXg5l9XcAckvwY.jpg'],0,0,0,"['accouchement', 'célèbres', 'deuxième', 'elle', 'fois']",[],https://twitter.com/lotfitovic/status/1343727347434999810,False,,1,https://pbs.twimg.com/media/EqXg5l9XcAckvwY.jpg,,,,,,,[],,,,
1343726221084012545,1343726221084012545,2020-12-29 02:11:10 CET,2020-12-29,02:11:10,+0100,976185728529989632,dquenns,Nicolas Laufeyson,,J’aime trop regarder les vidéos d’accouchement là dans ma tête je suis grave prête à accoucher un déni incroyablement,fr,[],[],[],0,0,4,[],[],https://twitter.com/DQuenns/status/1343726221084012545,False,,0,,,,,,,,[],,,,
1343725755918905344,1343526840896524291,2020-12-29 02:09:20 CET,2020-12-29,02:09:20,+0100,1135019477802917888,stacybldn,🖕🏼,,@manelblk1 oublies pas l'accouchement meuf 💀,fr,[],[],[],0,0,0,[],[],https://twitter.com/StacyBldn/status/1343725755918905344,False,,0,,,,,,,,[],,,,
1343720099463704578,1343720099463704578,2020-12-29 01:46:51 CET,2020-12-29,01:46:51,+0100,1329209380651274241,lynaaa2anaaas,Lyna ⵣ,,Je veux un bébé mais je suis trop jeune j’ai pas de mari et j’ai peur de l’accouchement 😒🔫,fr,[],[],[],1,0,4,[],[],https://twitter.com/lynaaa2anaaas/status/1343720099463704578,False,,0,,,,,,,,[],,,,
1343719117463891969,1343571949977481217,2020-12-29 01:42:57 CET,2020-12-29,01:42:57,+0100,604008473,palapolo91,Monarque,,@_KanameTosen_ J’ai 6 enfant ma femme meurt à l’accouchement du sixième dans la soul society les gens me surnoms yeux de démon j’ai plusieurs fois affronté Yamamoto j’ai rencontré Unohana nous nous somme affrontés à de très nombreuse reprise nous avons cette passion pour le combat,fr,[],[],[],1,0,1,[],[],https://twitter.com/PalaPolo91/status/1343719117463891969,False,,0,,,,,,,,[],,,,
